condition,segment_idx,start_s,end_s,dominant_anchor,phrase_index,section_index,section_role,motion_mode,height_level,speed_level,vertical_trend,transition_style,weight_happy,weight_sad,weight_sleepy,weight_brave,weight_grumpy,weight_scared,weight_shy,mean_speed,max_speed,mean_accel,mean_jerk,mean_altitude,altitude_range,swarm_spread,min_pairwise_dist,boundary_margin,centroid_path_length,heading_change,formation_change,z_mean_speed,z_max_speed,z_mean_accel,z_mean_jerk,z_mean_altitude,z_altitude_range,z_swarm_spread,z_min_pairwise_dist,z_boundary_margin,z_centroid_path_length,z_heading_change,z_formation_change
sad.mp3,0,4.458231292517007,7.964444444444444,scared,0,0,buildup,advance,0.8,0.7,rise,smooth,0.056373534311913366,0.0,0.15783018911292443,0.0768028958770922,0.03105583691324817,0.6901139739738275,0.09646801365078285,0.6354639481141647,1.4490843177676034,2.2898703360999586,12.332731970727218,0.8126129411764705,0.5268,0.7685808928967602,0.5725017205214321,-0.06810000000000005,1.791785304746504,0.5009427735384402,0.28154845967635356,0.12495212371795554,0.08298175017638378,1.3549114328293312,1.7515740352561024,0.08240755481855523,0.7906483741852933,0.8796185548794513,0.2809097659924628,-0.07153667057948312,-0.1605339027411542,0.46299499979675274,0.5819607443969668
sad.mp3,1,7.964444444444444,11.609977324263038,grumpy,1,0,peak,advance,1.0,0.8,hold,surge,0.2098226801872065,0.0,0.16646619899484474,0.0505042378295506,0.6972592856990365,0.0,0.036003304297008244,0.3836361339619027,0.6669151070413685,0.8641133394777134,3.6055152368085337,0.7715894736842104,0.5309999999999999,0.7268689848980797,0.6215824482721501,-0.007800000000000029,1.2484404441163564,0.388183131955854,0.15525327702703706,-1.1264304636930194,-1.1853675986910435,-1.3135819552236698,-1.1123747778327107,-0.6337898641395545,0.8425682426216561,0.4819597025859722,0.7014405764251858,0.5054752106121254,-1.0181266202241466,-0.7803157555328409,-0.4879390372410574
sad.mp3,2,11.609977324263038,15.139410430839002,scared,2,0,release,retreat,0.6,0.5,fall,drift,0.014962046927843912,0.02208750462198504,0.15783018911292443,0.14098650689822828,0.03105583691324817,0.6902344155083926,0.058756625048074045,0.688272065553178,1.4958398610813926,2.053231425550259,12.255684958571194,0.751995294117647,0.5123000000000001,0.70308881621714,0.5497191373783525,-0.03139999999999987,2.106475887692688,0.4522612113838034,0.22710559254776788,0.3873661817503989,0.15879956824534835,0.9120103145784997,1.726290063774257,-0.9758696952708962,0.6114012093454645,0.255252389525468,0.08570528162599006,0.2796463483215472,0.3361605021385276,-0.07377781150006263,0.12075224514359467
sad.mp3,3,15.139410430839002,18.76172335600907,scared,3,1,stable,hold,0.5,0.4,hold,smooth,0.013373009668245889,0.019562728283343128,0.15984245332859418,0.1436836247002359,0.03289775575401918,0.6902209616991561,0.05645573991548214,0.6849516134243968,2.0257090215527005,2.3634709322489496,12.51249910776541,0.7420100000000001,0.40380000000000005,0.7691753246722735,0.5380227504483429,-0.20399999999999996,1.834507299650532,0.5229854085810106,0.37777840253068223,0.3708661934934379,1.0180243951146069,1.492664713820158,1.8105669415227639,-1.1501953267145468,-0.7298620585939487,0.8852855470876437,-0.014511061941566327,-1.3719664326680325,-0.09310329952619284,0.7060415795800037,1.3971651939028877
sad.mp3,4,18.76172335600907,22.430476190476192,grumpy,4,1,buildup,advance,0.7,0.6,rise,snap,0.14802827914139377,0.0,0.16646619899484474,0.08026604486356173,0.6972592856990365,0.0,0.0635754480469786,0.3775637795137477,0.6051875907518263,0.8887438186329717,4.568059306544877,0.811922105263158,0.4236000000000001,0.7650568105904851,0.8255442144428122,0.0022999999999999687,1.3413652908551887,0.3529611750168589,0.04600273068504811,-1.1566052029154879,-1.2854636572157085,-1.26748274552237,-0.7965035178291474,0.0703467777004007,-0.48509696453680196,0.846021853300961,2.4490146397250774,0.6021223084568226,-0.8714579432737048,-1.1686802206143914,-1.4134465128483338
sad.mp3,5,22.430476190476192,26.076009070294784,scared,5,1,release,retreat,0.5,0.5,fall,drift,0.013876690030830897,0.01720640255509631,0.15960245467685005,0.14901943544362836,0.0326780873781716,0.6902081128005498,0.05865149192382225,0.637625893150648,1.6518254447731455,2.4590579850588563,14.561235795510864,0.7526933333333332,0.5498999999999999,0.7676990568072772,0.5627373188264664,-0.16969999999999996,2.00111850178296,0.5590089314678856,0.21742729072111217,0.13569525939064564,0.4117425514195958,1.6715685656062635,2.4828863285726936,-0.9636831611925581,1.0762076505852962,0.8712116048241848,0.1972469527792965,-1.0437490607796052,0.16986882729975294,1.103244273926189,0.0387632666746532
sad.mp3,6,26.076009070294784,29.6518820861678,grumpy,6,2,stable,hold,0.4,0.4,hold,smooth,0.10648980748930559,0.07157292086924692,0.16646619899484474,0.02438523215201973,0.6972592856990365,0.0003902818616376073,0.02977717022580769,0.3203124049243014,1.1214271799809383,1.1564356732241892,5.5946144126445825,0.7164211111111112,0.2763,0.5561622748853743,0.42419710041441816,0.04079999999999995,0.8109895811376668,0.5770823651486131,0.1443949534322257,-1.4410986910861738,-0.44834026002856525,-0.7664619224055034,-0.4596262100549431,-1.596932214075074,-2.3060009218407247,-1.1454660767525218,-0.9897857787289024,0.970529562617302,-1.708580697423085,1.3025256317382996,-0.5799244780104134
sad.mp3,7,29.6518820861678,33.274195011337866,grumpy,7,2,peak,advance,0.9,0.7,rise,surge,0.18569370430944604,0.0,0.16646619899484474,0.044170100955592005,0.6972592856990365,0.0,0.05109008390143995,0.3787389775936543,0.5965899596875562,0.8887211173316547,3.2746442456654536,0.750021111111111,0.3802,0.6328570398344134,0.43380062240619244,0.02740000000000009,1.1950816367505874,0.3615648278464515,0.1543037801870754,-1.1507654094879645,-1.2994053972032036,-1.2675252340197847,-1.2209543641155707,-1.0103354501244755,-1.0216022717125683,-0.4142995185716344,-0.9075014062004158,0.8423047001302794,-1.1023459216773537,-1.0738145936221333,-0.49598262560627415
sad.mp3,8,33.274195011337866,36.85006802721088,grumpy,8,2,buildup,advance,0.6,0.7,rise,smooth,0.22767716949344194,0.005973361998408708,0.16646619899484474,0.031600064698249476,0.7056490628113976,3.2572302662248724e-05,0.024212713465103702,0.44397067077497554,0.6540117659492067,0.9368990815401536,4.092102940309454,0.8143699999999998,0.33740000000000003,0.7974931586218644,0.6323768654844989,0.038799999999999946,1.5001883729016137,0.31087977624791513,0.12530563274674048,-0.8266161280861691,-1.2062913886434274,-1.1773537817703408,-0.9526947425599605,0.11308270422192206,-1.550690454825995,1.1552525154696194,0.7939287123288256,0.9513915234401342,-0.6207782582330613,-1.6326782872490881,-0.7416381681495628
sad.mp3,9,36.85006802721088,40.44916099773243,grumpy,9,2,peak,advance,0.8,0.8,hold,surge,0.20273703254011277,0.0,0.16646619899484474,0.04288234188825634,0.6972592856990365,0.0,0.03212417690553883,0.44483268877515453,0.6349479191240807,0.8625438146435654,4.242324767209749,0.7260388888888888,0.3355,0.7890149662287997,0.8216020143597508,0.027300000000000102,1.4507136098901035,0.3434004203606073,0.08143186178027162,-0.8223325888786748,-1.2372049267576501,-1.316519529194712,-0.9033975111552405,-1.4290227700024445,-1.5741780143567314,1.0744259980958264,2.415237296319783,0.841347798171421,-0.6988671471362535,-1.274099047123156,-1.1133113942535338
