condition,segment_idx,start_s,end_s,dominant_anchor,phrase_index,section_index,section_role,motion_mode,height_level,speed_level,vertical_trend,transition_style,weight_happy,weight_sad,weight_sleepy,weight_brave,weight_grumpy,weight_scared,weight_shy,mean_speed,max_speed,mean_accel,mean_jerk,mean_altitude,altitude_range,swarm_spread,min_pairwise_dist,boundary_margin,centroid_path_length,heading_change,formation_change,z_mean_speed,z_max_speed,z_mean_accel,z_mean_jerk,z_mean_altitude,z_altitude_range,z_swarm_spread,z_min_pairwise_dist,z_boundary_margin,z_centroid_path_length,z_heading_change,z_formation_change
shosta.mp3,0,0.8126984126984127,4.342131519274377,scared,0,,buildup,advance,0.3,0.5,rise,smooth,0.040881706201624624,0.026301304503507556,0.005727127354094469,0.046629614911282216,0.27246257250678196,0.4023737405610376,0.20562393396167142,0.48671375665255306,1.3547552915563754,1.2887953950629294,7.343769783814508,0.7094564705882354,0.4831000000000001,0.507894469781309,0.33215869701093187,0.03200000000000003,1.521130291009833,0.3076928829712937,0.08960369962223426,-1.3000541487473987,0.06491248769415044,-2.301681037534047,-1.6279412934940403,-2.0887793667831835,0.08960548981538535,-2.916362434298673,-2.426296140246551,1.329755794026386,-1.3379347669242116,-1.4284106360042028,-1.4433392685245552
shosta.mp3,1,4.342131519274377,7.685804988662132,brave,1,,peak,advance,0.5,0.6,hold,surge,0.04764697889322308,0.1317422369026118,0.011948183718947984,0.3013675803050867,0.23551165431036497,0.1840851667720732,0.0876981990976921,0.5599910042739682,1.2806460166650266,1.7419237890222434,8.038242417221355,0.7893741176470587,0.5502,0.49844760630161766,0.37601631613535064,0.016599999999999948,1.7215770965515835,0.47020706227132375,0.13678009733717586,-0.7189898070295465,-0.1565892741071326,-0.7283597549785953,-1.2518776315424687,0.21965284054763415,0.9306492464133098,-3.046588436167614,-2.0711765377894533,1.0845335248706631,-0.852448192236321,0.28864928504303244,-0.7558025466605767
shosta.mp3,2,7.685804988662132,11.3081179138322,sad,2,,release,retreat,0.4,0.4,fall,drift,0.044541472589507275,0.3446623914991412,0.009816044287760018,0.09013980194674252,0.10189005966232578,0.3293668077543944,0.07958342226012859,0.7441933346057891,1.6131886126550734,2.398556401455724,11.669494458047478,0.7948599999999999,0.5625000000000001,0.7338718626368498,0.5728082488931178,-0.1299999999999999,2.4095233673735583,0.47270133197600883,0.29746844012298984,0.7416737589676229,0.8373318105851463,1.5515548955571663,0.7144805433550927,0.3781133054789419,1.0848197114826772,0.19875957922548212,-0.4777322441207122,-1.2498550893000329,0.8137728168138975,0.31500274269604284,1.5860281524163717
shosta.mp3,3,11.3081179138322,14.97687074829932,scared,3,,buildup,advance,0.3,0.5,rise,smooth,0.029651150308714083,0.28879127434188157,0.008521570843031082,0.11543495631590599,0.17619310002815308,0.33547255886705607,0.04593538929525799,0.60368317038678,1.2423579274911074,1.8733801727512915,10.376708696577595,0.8377255555555555,0.5024,0.7483334828992793,0.7897052614741781,-0.01200000000000001,1.8462585705418486,0.3971482731474813,0.19641504916267524,-0.3725253782380311,-0.2710267614589049,-0.27192592958636436,0.014424523591964122,1.6162907627899574,0.3315152439486171,0.39811452823810173,1.278504925603649,0.6291207392957525,-0.5504669180974161,-0.4832607059811682,0.11330194780221951
shosta.mp3,4,14.97687074829932,18.575963718820862,scared,4,,peak,advance,0.5,0.6,hold,surge,0.037902650566868784,0.0758064247417418,0.0027203015798353664,0.03767643184233334,0.3240414898481366,0.48741519571452896,0.034437505706555,0.6667674128089663,1.2584105013865705,1.5512790929931721,7.916478384989561,0.7961322222222224,0.5043,0.744977353360191,0.7098598734961711,-0.05349999999999988,2.166162985196613,0.3874124013945675,0.15547550647362826,0.12771180295631915,-0.22304797061925202,-1.3903031724899344,-1.317814035156305,0.4148616190335018,0.3553301938373812,0.35184993125633257,0.6319886987117191,-0.03170550550700114,0.22434861502380035,-0.5861260390578684,-0.4833404483619747
shosta.mp3,5,18.575963718820862,22.175056689342405,brave,5,,release,retreat,0.4,0.4,fall,drift,0.10260187949038904,0.05687746576673414,0.0036541940439123667,0.29954078143164997,0.22892102356604888,0.2783226614086801,0.030081994292585297,0.7044362546738513,1.3194386154725046,1.8895370114732966,8.906372152345513,0.8150844444444445,0.5925,0.6638629977106592,0.5170163827191552,-0.017800000000000038,2.3476526652285608,0.36311690788241097,0.1990262778452194,0.426413262303934,-0.040643881397457136,-0.2158272640447189,-0.7817769658930849,0.9622991599068755,1.4608452360421063,-0.7663199515965688,-0.9294846586745142,0.5367643002630779,0.663920614496544,-0.8428225214907672,0.15135732496945487
shosta.mp3,6,22.175056689342405,25.797369614512473,brave,6,,buildup,advance,0.3,0.5,rise,smooth,0.10438253010958862,0.05869774769374796,0.01183677088589474,0.3158302007233672,0.1799165576203309,0.268713570306572,0.06062262266049827,0.6795338172067054,1.4355860440948847,1.843650690804512,9.276450369971005,0.7710522222222224,0.5313000000000001,0.5997158134751178,0.513353913007391,0.0132000000000001,2.298091779733468,0.44496056003280104,0.13351153408068533,0.22894516813129862,0.30650376113802796,-0.3751505945814607,-0.5813760241799204,-0.30957762424455626,0.6937531659408699,-1.6505956005570215,-0.9591400484110884,1.0303935433687532,0.5438830590339814,0.02190482417746519,-0.8034377493344086
shosta.mp3,7,25.797369614512473,29.442902494331065,scared,7,,peak,advance,0.5,0.6,hold,surge,0.05079744246849643,0.1836220812845374,0.008061262624207878,0.08842584461746629,0.20632660116848087,0.40134856902907984,0.06141819880773113,0.7170636487871832,1.6427712013545892,2.0550480986329087,10.29733600893008,0.7719284210526315,0.46619999999999995,0.7381180214610603,0.5627029322831009,-0.036799999999999944,2.390329194211727,0.48849626136866026,0.3096603831850357,0.5265443218926237,0.9257498328258469,0.35884896326424426,-0.028556556064455008,-0.2842685007332841,-0.1222222223530953,0.25729332306185704,-0.5595560204427212,0.23421734481121523,0.7672841069683182,0.481885659206502,1.7637104039668419
shosta.mp3,8,29.442902494331065,33.01877551020408,scared,8,,buildup,advance,0.3,0.4,rise,smooth,0.0293452796917391,0.3015940560216967,0.005289215190294784,0.047649778379610166,0.15475599331921844,0.43279731040124025,0.028568366996200252,0.7511554555512638,1.540729950380663,2.324667948711446,12.283979006986117,0.7385933333333334,0.31779999999999997,0.8019849210150236,0.7093498572636779,-0.1560999999999999,2.422891506774738,0.4284212362153211,0.2630384236493862,0.7968810757741032,0.6207634879956125,1.2950044855907958,1.0472298823072967,-1.2471570861390247,-1.9822951505070756,1.1377052183494125,0.6278590454075619,-1.6654590649470675,0.8461507446650709,-0.15284306656373095,1.08425392194165
shosta.mp3,9,33.01877551020408,36.501768707482995,grumpy,9,,peak,advance,0.5,0.6,hold,surge,0.048089268488859936,0.10703027908327921,0.014869677957763408,0.29378005539804286,0.32231164051621986,0.18583662314100732,0.02808245541482728,0.7238434246544422,1.3445763868222587,1.800496372151668,8.652133783779544,0.7506164705882352,0.4569000000000001,0.6699264851656129,0.5196702319740857,0.02210000000000001,2.2961728027895294,0.3596433841789264,0.19382152047479134,0.5803057025282156,0.03448923318086845,-0.5249880553890823,-0.9194495065985159,-0.8998671158531683,-0.2387901349665169,-0.6827341423659579,-0.9079961713556196,1.1721129067119933,0.5392352546406922,-0.8795223858456791,0.07550452581798166
