condition,dominant_anchor,n_segments,mean_speed,max_speed,mean_accel,mean_jerk,mean_altitude,altitude_range,swarm_spread,min_pairwise_dist,boundary_margin,centroid_path_length,heading_change,formation_change
intenseSpanish.mp3,happy,16,0.6328337256208276,1.6691402948232947,1.9173650732492835,9.60270547908887,0.8356395044159544,0.5456562500000001,0.7696064123789984,0.5352198423706195,-0.04885624999999992,2.2839563512072916,0.5740409920645637,0.28941722082683263
intenseSpanish.mp3,grumpy,3,0.4866250465689743,0.8861984609338808,1.0013753221735064,4.120958408042741,0.7863307589743589,0.4972333333333333,0.6964050571950212,0.53968767949899,0.01886666666666666,2.2340676536901998,0.36894738402477534,0.15724051042294535
