condition,dominant_anchor,n_segments,mean_speed,max_speed,mean_accel,mean_jerk,mean_altitude,altitude_range,swarm_spread,min_pairwise_dist,boundary_margin,centroid_path_length,heading_change,formation_change
sad.mp3,happy,11,0.7754814760768675,1.840805457956104,1.8195350791391907,6.991902549152395,0.8572117171717172,0.4982181818181818,0.6444661464692452,0.4939644549054422,-0.11625454545454539,2.451566643801308,0.4799956948085523,0.26377381654102405
sad.mp3,brave,2,0.689758487757598,1.5441704089747783,1.6113622761361106,7.652234244410896,0.865063137254902,0.48225,0.5553103416088833,0.445231107231979,-0.01865,2.1584694721122224,0.5028141257441388,0.18379394296759466
sad.mp3,grumpy,11,0.39551854881599796,0.741484791171187,0.9735639849028562,4.42612932682764,0.7632569409262907,0.40443636363636365,0.692627184702786,0.6069383331448615,0.026745454545454548,1.256428118456223,0.4020861179734375,0.11439323211205325
sad.mp3,scared,5,0.6877445719360444,1.809176513198862,2.293151876474299,12.391701729682218,0.774721202614379,0.50574,0.7588943382504947,0.5302762904768712,-0.14723999999999995,1.9612932264495986,0.5202179681385457,0.32905374397676224
