54.6000,0.25,0.68,0.58,0.0
54.8000,0.23,0.70,0.63,0.0
55.0000,0.22,0.70,0.67,0.0
55.2000,0.22,0.70,0.68,0.0
55.4000,0.22,0.69,0.67,0.0
55.6000,0.22,0.68,0.63,0.0
55.8000,0.21,0.68,0.57,0.0
56.0000,0.19,0.69,0.50,0.0
56.2000,0.14,0.69,0.50,0.0
56.4000,0.09,0.70,0.50,0.0
56.6000,0.02,0.72,0.50,0.0
56.8000,-0.05,0.73,0.51,0.0
57.0000,-0.13,0.75,0.54,0.0
57.2000,-0.19,0.75,0.60,0.0
57.4000,-0.24,0.75,0.66,0.0
57.6000,-0.27,0.74,0.72,0.0
57.8000,-0.29,0.72,0.76,0.0
58.0000,-0.30,0.70,0.78,0.0
58.2000,-0.31,0.67,0.78,0.0
58.4000,-0.32,0.65,0.76,0.0
58.6000,-0.32,0.62,0.72,0.0
58.8000,-0.33,0.60,0.66,0.0
59.0000,-0.34,0.58,0.58,0.0
59.2000,-0.37,0.56,0.50,0.0
59.4000,-0.41,0.54,0.50,0.0
59.6000,-0.47,0.52,0.50,0.0
59.8000,-0.53,0.51,0.50,0.0
60.0000,-0.58,0.49,0.50,0.0
60.2000,-0.64,0.47,0.50,0.0
60.4000,-0.68,0.44,0.52,0.0
60.6000,-0.72,0.42,0.55,0.0
60.8000,-0.74,0.38,0.59,0.0
61.0000,-0.75,0.35,0.65,0.0
61.2000,-0.74,0.30,0.69,0.0
61.4000,-0.72,0.26,0.72,0.0
61.6000,-0.69,0.21,0.72,0.0
61.8000,-0.66,0.17,0.71,0.0
62.0000,-0.64,0.13,0.67,0.0
62.2000,-0.64,0.09,0.63,0.0
62.4000,-0.66,0.06,0.60,0.0
62.6000,-0.69,0.04,0.59,0.0
62.8000,-0.72,0.01,0.60,0.0
63.0000,-0.75,-0.02,0.63,0.0
63.2000,-0.77,-0.06,0.66,0.0
63.4000,-0.77,-0.09,0.68,0.0
63.6000,-0.77,-0.13,0.67,0.0
63.8000,-0.76,-0.17,0.65,0.0
64.0000,-0.74,-0.21,0.61,0.0
64.2000,-0.71,-0.25,0.56,0.0
64.4000,-0.67,-0.29,0.54,0.0
64.6000,-0.66,-0.30,0.55,0.0
64.8000,-0.66,-0.30,0.60,0.0
65.0000,-0.65,-0.30,0.71,0.0
65.2000,-0.65,-0.31,0.85,0.0
65.4000,-0.65,-0.32,1.04,0.0
65.6000,-0.63,-0.34,1.20,0.0
65.8000,-0.62,-0.37,1.20,0.0
66.0000,-0.59,-0.42,1.20,0.0
66.2000,-0.54,-0.49,1.20,0.0
66.4000,-0.49,-0.56,1.20,0.0
66.6000,-0.43,-0.63,1.20,0.0
66.8000,-0.37,-0.70,1.20,0.0
67.0000,-0.31,-0.74,1.20,0.0
67.2000,-0.28,-0.76,1.20,0.0
67.4000,-0.27,-0.76,1.20,0.0
67.6000,-0.26,-0.76,1.20,0.0
67.8000,-0.25,-0.76,1.20,0.0
68.0000,-0.25,-0.76,1.20,0.0
68.2000,-0.24,-0.76,1.20,0.0
68.4000,-0.23,-0.75,1.19,0.0
68.6000,-0.22,-0.74,1.16,0.0
68.8000,-0.21,-0.74,1.12,0.0
69.0000,-0.20,-0.73,1.05,0.0
69.2000,-0.18,-0.73,0.96,0.0
69.4000,-0.16,-0.72,0.85,0.0
69.6000,-0.13,-0.72,0.74,0.0
69.8000,-0.10,-0.71,0.63,0.0
70.0000,-0.05,-0.71,0.52,0.0
70.2000,0.01,-0.70,0.50,0.0
70.4000,0.08,-0.70,0.50,0.0
70.6000,0.18,-0.69,0.50,0.0
70.8000,0.28,-0.68,0.50,0.0
71.0000,0.39,-0.67,0.50,0.0
71.2000,0.49,-0.65,0.50,0.0
71.4000,0.57,-0.63,0.52,0.0
71.6000,0.63,-0.61,0.54,0.0
71.8000,0.66,-0.58,0.57,0.0
72.0000,0.68,-0.55,0.59,0.0
72.2000,0.67,-0.52,0.61,0.0
72.4000,0.64,-0.49,0.61,0.0
72.6000,0.59,-0.46,0.60,0.0
72.8000,0.53,-0.43,0.58,0.0
73.0000,0.49,-0.41,0.56,0.0
73.2000,0.46,-0.38,0.56,0.0
73.4000,0.45,-0.36,0.57,0.0
73.6000,0.46,-0.34,0.59,0.0
73.8000,0.50,-0.31,0.62,0.0
74.0000,0.55,-0.28,0.65,0.0
74.2000,0.63,-0.24,0.68,0.0
74.4000,0.72,-0.19,0.70,0.0
74.6000,0.81,-0.14,0.70,0.0
74.8000,0.87,-0.09,0.69,0.0
75.0000,0.92,-0.04,0.67,0.0
75.2000,0.94,-0.00,0.66,0.0
75.4000,0.94,0.04,0.65,0.0
75.6000,0.92,0.08,0.64,0.0
75.8000,0.88,0.12,0.63,0.0
76.0000,0.82,0.14,0.63,0.0
76.2000,0.73,0.17,0.62,0.0
76.4000,0.64,0.18,0.60,0.0
76.6000,0.56,0.19,0.57,0.0
76.8000,0.51,0.21,0.53,0.0
77.0000,0.47,0.23,0.50,0.0
77.2000,0.46,0.26,0.50,0.0
77.4000,0.46,0.29,0.50,0.0
77.6000,0.49,0.33,0.51,0.0
77.8000,0.52,0.37,0.53,0.0
78.0000,0.58,0.42,0.58,0.0
78.2000,0.62,0.48,0.64,0.0
78.4000,0.65,0.53,0.70,0.0
78.6000,0.66,0.58,0.74,0.0
78.8000,0.66,0.63,0.76,0.0
79.0000,0.64,0.66,0.76,0.0
79.2000,0.60,0.69,0.75,0.0
79.4000,0.55,0.71,0.72,0.0
79.6000,0.49,0.72,0.68,0.0
79.8000,0.40,0.72,0.63,0.0
80.0000,0.30,0.70,0.58,0.0
80.2000,0.20,0.67,0.56,0.0
80.4000,0.10,0.65,0.56,0.0
80.6000,0.01,0.63,0.57,0.0
80.8000,-0.06,0.62,0.61,0.0
81.0000,-0.10,0.61,0.66,0.0
81.2000,-0.13,0.62,0.71,0.0
81.4000,-0.14,0.63,0.76,0.0
81.6000,-0.13,0.65,0.79,0.0
81.8000,-0.11,0.69,0.79,0.0
82.0000,-0.08,0.72,0.78,0.0
82.2000,-0.05,0.75,0.73,0.0
82.4000,-0.02,0.78,0.67,0.0
82.6000,-0.01,0.80,0.59,0.0
82.8000,-0.02,0.81,0.50,0.0
83.0000,-0.04,0.81,0.50,0.0
83.2000,-0.07,0.80,0.50,0.0
83.4000,-0.12,0.78,0.50,0.0
83.6000,-0.18,0.76,0.50,0.0
83.8000,-0.26,0.72,0.51,0.0
84.0000,-0.35,0.67,0.54,0.0
84.2000,-0.44,0.61,0.58,0.0
84.4000,-0.53,0.53,0.61,0.0
84.6000,-0.61,0.46,0.63,0.0
84.8000,-0.67,0.40,0.63,0.0
85.0000,-0.72,0.34,0.61,0.0
85.2000,-0.75,0.30,0.58,0.0
85.4000,-0.76,0.27,0.55,0.0
85.6000,-0.76,0.26,0.52,0.0
85.8000,-0.74,0.26,0.50,0.0
86.0000,-0.71,0.27,0.50,0.0
86.2000,-0.67,0.28,0.52,0.0
86.4000,-0.64,0.30,0.55,0.0
86.6000,-0.60,0.31,0.61,0.0
86.8000,-0.58,0.31,0.68,0.0
87.0000,-0.57,0.30,0.74,0.0
87.2000,-0.57,0.28,0.79,0.0
87.4000,-0.57,0.25,0.83,0.0
87.6000,-0.58,0.22,0.84,0.0
87.8000,-0.60,0.17,0.84,0.0
88.0000,-0.62,0.13,0.82,0.0
88.2000,-0.65,0.07,0.78,0.0
88.4000,-0.67,0.02,0.71,0.0
88.6000,-0.70,-0.05,0.64,0.0
88.8000,-0.73,-0.11,0.55,0.0
89.0000,-0.74,-0.18,0.50,0.0
89.2000,-0.75,-0.25,0.50,0.0
89.4000,-0.76,-0.32,0.50,0.0
89.6000,-0.76,-0.38,0.50,0.0
89.8000,-0.75,-0.44,0.51,0.0
90.0000,-0.73,-0.49,0.54,0.0
90.2000,-0.71,-0.53,0.58,0.0
90.4000,-0.68,-0.55,0.64,0.0
90.6000,-0.63,-0.56,0.69,0.0
90.8000,-0.58,-0.55,0.73,0.0
91.0000,-0.52,-0.54,0.74,0.0
91.2000,-0.47,-0.52,0.73,0.0
91.4000,-0.41,-0.51,0.70,0.0
91.6000,-0.36,-0.50,0.64,0.0
91.8000,-0.32,-0.50,0.57,0.0
92.0000,-0.30,-0.51,0.50,0.0
92.2000,-0.28,-0.54,0.50,0.0
92.4000,-0.28,-0.58,0.50,0.0
92.6000,-0.28,-0.64,0.50,0.0
92.8000,-0.29,-0.70,0.50,0.0
93.0000,-0.29,-0.76,0.51,0.0
93.2000,-0.27,-0.80,0.54,0.0
93.4000,-0.24,-0.83,0.57,0.0
93.6000,-0.20,-0.84,0.60,0.0
93.8000,-0.14,-0.83,0.63,0.0
94.0000,-0.08,-0.80,0.64,0.0
94.2000,-0.00,-0.76,0.64,0.0
94.4000,0.06,-0.70,0.62,0.0
94.6000,0.12,-0.65,0.60,0.0
94.8000,0.16,-0.62,0.60,0.0
95.0000,0.20,-0.60,0.61,0.0
95.2000,0.22,-0.59,0.64,0.0
95.4000,0.24,-0.61,0.66,0.0
95.6000,0.25,-0.64,0.67,0.0
95.8000,0.26,-0.68,0.66,0.0
96.0000,0.28,-0.72,0.64,0.0
96.2000,0.30,-0.73,0.62,0.0
96.4000,0.34,-0.73,0.62,0.0
96.6000,0.38,-0.71,0.63,0.0
96.8000,0.42,-0.67,0.64,0.0
97.0000,0.47,-0.61,0.66,0.0
97.2000,0.51,-0.53,0.66,0.0
97.4000,0.55,-0.45,0.65,0.0
97.6000,0.57,-0.39,0.62,0.0
97.8000,0.59,-0.34,0.59,0.0
98.0000,0.61,-0.31,0.55,0.0
98.2000,0.62,-0.30,0.53,0.0
98.4000,0.63,-0.30,0.52,0.0
98.6000,0.64,-0.31,0.53,0.0
98.8000,0.65,-0.33,0.57,0.0
99.0000,0.66,-0.33,0.62,0.0
99.2000,0.68,-0.32,0.66,0.0
99.4000,0.69,-0.29,0.67,0.0
99.6000,0.71,-0.26,0.67,0.0
99.8000,0.72,-0.22,0.64,0.0
100.0000,0.73,-0.16,0.59,0.0
100.2000,0.74,-0.10,0.53,0.0
100.4000,0.74,-0.01,0.50,0.0
100.6000,0.74,0.07,0.50,0.0
100.8000,0.73,0.14,0.50,0.0
101.0000,0.72,0.20,0.51,0.0
101.2000,0.71,0.25,0.54,0.0
101.4000,0.69,0.27,0.59,0.0
101.6000,0.69,0.28,0.68,0.0
101.8000,0.68,0.27,0.86,0.0
102.0000,0.68,0.24,1.07,0.0
102.2000,0.67,0.20,1.20,0.0
102.4000,0.67,0.18,1.20,0.0
102.6000,0.65,0.17,1.16,0.0
102.8000,0.64,0.19,1.05,0.0
103.0000,0.62,0.25,0.85,0.0
103.2000,0.59,0.36,0.63,0.0
103.4000,0.55,0.51,0.50,0.0
103.6000,0.51,0.65,0.50,0.0
103.8000,0.48,0.76,0.51,0.0
104.0000,0.44,0.83,0.59,0.0
104.2000,0.41,0.84,0.72,0.0
104.4000,0.38,0.78,0.86,0.0
104.6000,0.36,0.66,0.93,0.0
104.8000,0.34,0.54,0.92,0.0
105.0000,0.33,0.43,0.84,0.0
105.2000,0.31,0.39,0.72,0.0
105.4000,0.28,0.43,0.64,0.0
105.6000,0.25,0.51,0.63,0.0
105.8000,0.21,0.62,0.70,0.0
106.0000,0.17,0.74,0.84,0.0
106.2000,0.11,0.84,1.03,0.0
106.4000,0.05,0.89,1.15,0.0
106.6000,0.00,0.90,1.19,0.0
106.8000,-0.05,0.90,1.16,0.0
107.0000,-0.09,0.86,1.04,0.0
107.2000,-0.12,0.79,0.86,0.0
107.4000,-0.12,0.68,0.68,0.0
107.6000,-0.11,0.57,0.59,0.0
107.7990,-0.11,0.49,0.57,0.0
107.9990,-0.12,0.44,0.63,0.0
108.1990,-0.13,0.43,0.67,0.0
108.3990,-0.14,0.44,0.73,0.0
108.5990,-0.15,0.46,0.82,0.0
108.7990,-0.16,0.48,0.96,0.0
108.9990,-0.19,0.52,1.14,0.0
109.1990,-0.23,0.56,1.20,0.0
109.3990,-0.29,0.60,1.20,0.0
109.5990,-0.36,0.64,1.20,0.0
109.7990,-0.45,0.67,1.20,0.0
109.9990,-0.54,0.69,1.20,0.0
110.1990,-0.63,0.69,1.20,0.0
110.3990,-0.71,0.66,1.20,0.0
110.5990,-0.77,0.62,1.20,0.0
110.7990,-0.81,0.56,1.20,0.0
110.9990,-0.82,0.50,1.20,0.0
111.1990,-0.79,0.42,1.20,0.0
111.3990,-0.74,0.33,1.20,0.0
111.5990,-0.68,0.23,1.20,0.0
111.7990,-0.62,0.13,1.16,0.0
111.9990,-0.57,0.05,1.04,0.0
112.1990,-0.54,0.00,0.84,0.0
112.3990,-0.56,-0.00,0.63,0.0
112.5990,-0.62,0.03,0.50,0.0
112.7990,-0.70,0.07,0.50,0.0
112.9990,-0.77,0.10,0.52,0.0
113.1990,-0.84,0.12,0.61,0.0
113.3990,-0.87,0.09,0.76,0.0
113.5990,-0.85,0.01,0.89,0.0
113.7990,-0.80,-0.10,0.95,0.0
113.9990,-0.72,-0.21,0.92,0.0
114.1990,-0.63,-0.27,0.87,0.0
114.3990,-0.58,-0.28,0.87,0.0
114.5990,-0.59,-0.27,0.91,0.0
114.7990,-0.66,-0.25,0.94,0.0
114.9990,-0.73,-0.27,0.90,0.0
115.1990,-0.75,-0.32,0.82,0.0
115.3990,-0.69,-0.39,0.77,0.0
115.5990,-0.58,-0.46,0.77,0.0
115.7990,-0.48,-0.49,0.81,0.0
115.9990,-0.43,-0.48,0.79,0.0
116.1990,-0.44,-0.48,0.73,0.0
116.3990,-0.51,-0.50,0.67,0.0
116.5990,-0.57,-0.54,0.68,0.0
116.7990,-0.57,-0.60,0.73,0.0
116.9990,-0.49,-0.64,0.78,0.0
117.1990,-0.35,-0.65,0.80,0.0
117.3990,-0.22,-0.62,0.77,0.0
117.5990,-0.17,-0.60,0.71,0.0
117.7990,-0.19,-0.61,0.68,0.0
117.9990,-0.26,-0.65,0.70,0.0
118.1990,-0.30,-0.72,0.76,0.0
118.3990,-0.29,-0.76,0.79,0.0
118.5990,-0.21,-0.78,0.76,0.0
118.7990,-0.09,-0.74,0.73,0.0
118.9990,0.03,-0.67,0.77,0.0
119.1990,0.08,-0.63,0.84,0.0
119.3990,0.07,-0.64,0.90,0.0
119.5990,0.03,-0.69,0.90,0.0
119.7990,0.01,-0.76,0.86,0.0
119.9990,0.04,-0.80,0.85,0.0
120.1990,0.12,-0.79,0.90,0.0
120.3990,0.21,-0.74,0.91,0.0
120.5990,0.28,-0.67,0.85,0.0
120.7990,0.30,-0.61,0.79,0.0
120.9990,0.30,-0.57,0.81,0.0
121.1990,0.29,-0.57,0.90,0.0
121.3990,0.31,-0.63,1.00,0.0
121.5990,0.35,-0.69,1.03,0.0
121.7990,0.40,-0.72,0.98,0.0
121.9990,0.46,-0.71,0.88,0.0
122.1990,0.50,-0.62,0.79,0.0
122.3990,0.53,-0.50,0.76,0.0
122.5990,0.54,-0.39,0.81,0.0
122.7990,0.54,-0.36,0.86,0.0
122.9990,0.54,-0.37,0.85,0.0
123.1990,0.55,-0.41,0.76,0.0
123.3990,0.60,-0.45,0.65,0.0
123.5990,0.66,-0.46,0.61,0.0
123.7990,0.71,-0.44,0.64,0.0
123.9990,0.74,-0.38,0.76,0.0
124.1990,0.72,-0.28,0.92,0.0
124.3990,0.67,-0.16,1.02,0.0
124.5990,0.63,-0.05,1.04,0.0
124.7990,0.60,0.01,0.99,0.0
124.9990,0.62,0.02,0.90,0.0
125.1990,0.67,-0.03,0.85,0.0
125.3990,0.75,-0.11,0.87,0.0
125.5990,0.81,-0.14,0.96,0.0
125.7990,0.81,-0.14,0.99,0.0
125.9990,0.80,-0.13,1.05,0.0
126.1990,0.79,-0.10,1.16,0.0
126.3990,0.77,-0.05,1.20,0.0
126.5990,0.75,0.00,1.20,0.0
126.7990,0.72,0.07,1.20,0.0
126.9990,0.69,0.14,1.19,0.0
