1,5.800,0.0645,0.2047,0.8993,0.1855,-0.0571,0.1004,0.5119,-1.7804,-2.7476
0,6.000,0.0431,-0.1307,0.8606,0.2897,-0.0501,-0.3161,-1.3451,1.1277,-2.5703
1,6.000,0.0975,0.1954,0.8888,0.1435,-0.0273,-0.1939,0.0772,-0.8877,-1.1815
0,6.200,0.0578,-0.1310,0.7630,-0.1253,0.0142,-0.5309,-1.8289,1.2599,0.7137
1,6.200,0.1016,0.1923,0.8178,-0.1168,0.0157,-0.4594,-1.6107,-1.0080,-0.8960
0,6.400,0.0084,-0.1224,0.6877,-0.2856,0.0397,-0.2368,-1.1052,1.7987,2.5543
1,6.400,0.0431,0.2008,0.7345,-0.3948,0.0542,-0.3335,-1.5911,-2.2467,1.8445
0,6.600,-0.0449,-0.1166,0.6719,-0.2663,0.0243,0.0538,-0.0130,0.4894,0.7220
1,6.600,-0.0454,0.2080,0.7092,-0.4540,0.0138,0.1098,0.4786,-1.4749,2.6610
0,6.800,-0.0901,-0.1155,0.7213,-0.1515,0.0212,0.4130,1.5539,2.3061,1.8024
1,6.800,-0.1104,0.2048,0.7760,-0.1658,-0.0025,0.4788,2.1952,-1.3326,0.9648
0,7.000,-0.0773,-0.1147,0.8299,0.2738,0.0167,0.5672,2.1778,2.4030,-0.6813
1,7.000,-0.0986,0.2049,0.8725,0.2246,0.0198,0.4183,1.7433,-2.5547,-1.1899
0,7.200,0.0123,-0.1071,0.9076,0.5272,0.0632,0.1979,0.1585,0.2495,-2.2963
1,7.200,-0.0325,0.2103,0.9246,0.3765,0.0456,0.1181,0.5544,-0.6145,-1.9906
0,7.400,0.1116,-0.0868,0.8875,0.4098,0.0978,-0.3429,-1.8158,0.6054,-2.7051
1,7.400,0.0407,0.2227,0.9039,0.3177,0.0413,-0.2855,-0.3837,-2.7666,-1.7833
0,7.600,0.1479,-0.0767,0.7886,-0.0415,-0.0051,-0.5356,-3.2793,0.2163,0.4253
1,7.600,0.0692,0.2284,0.8127,-0.0328,-0.0365,-0.5390,-1.3743,-3.0100,-0.1798
0,7.800,0.1022,-0.0869,0.7081,-0.3552,-0.0893,-0.2489,-1.5268,-0.0342,2.3454
1,7.800,0.0168,0.2145,0.7243,-0.4061,-0.1322,-0.2942,-0.6213,-2.6243,1.9258
0,8.000,0.0194,-0.1104,0.7012,-0.4390,-0.1123,0.1625,-0.5420,2.4168,2.2196
1,8.000,-0.0777,0.1859,0.7172,-0.4764,-0.1284,0.1949,0.8474,-1.0438,2.5471
0,8.200,-0.0514,-0.1326,0.7824,-0.2462,-0.0623,0.5807,0.9548,2.8182,1.4858
1,8.200,-0.1465,0.1630,0.7981,-0.2046,-0.0484,0.5270,2.0253,-0.6960,0.5251
0,8.400,-0.0557,-0.1335,0.9001,0.1493,0.0709,0.4955,1.0546,2.7882,-1.4747
1,8.400,-0.1466,0.1617,0.8980,0.1450,0.0623,0.4128,1.3296,-0.2785,-1.4277
0,8.600,0.0041,-0.1125,0.9508,0.3753,0.1282,0.0114,0.2444,0.7648,-3.2275
1,8.600,-0.0901,0.1797,0.9391,0.3572,0.0953,-0.0036,1.0514,-2.3207,-2.1378
0,8.800,0.0703,-0.0874,0.8960,0.2557,0.0919,-0.4970,-1.0092,-0.0625,-2.2963
1,8.800,-0.0290,0.2013,0.8843,0.2433,0.0576,-0.4708,0.0072,-2.9184,-1.5951
0,9.000,0.0905,-0.0799,0.7704,-0.0615,-0.0216,-0.5884,-3.2808,0.3220,0.1394
1,9.000,-0.0111,0.2069,0.7636,-0.0374,-0.0455,-0.5954,-0.4739,-3.2919,-0.0103
0,9.200,0.0503,-0.0936,0.6820,-0.3111,-0.1056,-0.2834,-2.0185,1.0278,2.4353
1,9.200,-0.0523,0.1920,0.6767,-0.3032,-0.1301,-0.2845,0.1404,-2.8074,1.7776
0,9.400,-0.0206,-0.1174,0.6740,-0.3510,-0.1033,0.1837,-0.2248,2.4739,2.2115
1,9.400,-0.1197,0.1678,0.6715,-0.3125,-0.0804,0.1939,1.2766,-0.6726,2.4104
0,9.600,-0.0619,-0.1316,0.7558,-0.0536,-0.0405,0.5298,0.5305,3.2572,0.4125
1,9.600,-0.1524,0.1535,0.7444,-0.0260,-0.0606,0.4580,2.3470,-2.3285,0.3620
0,9.800,-0.0386,-0.1291,0.8456,0.2321,0.0490,0.3187,0.2414,2.9420,-1.5323
1,9.800,-0.1269,0.1563,0.8294,0.2656,0.0332,0.3382,2.0107,-2.3716,-1.1807
0,10.000,0.0210,-0.1164,0.8665,0.3197,0.0599,-0.0698,-0.1195,0.1145,-2.2091
1,10.000,-0.0531,0.1740,0.8529,0.4067,0.1075,-0.0941,0.3735,-1.7041,-2.8316
0,10.200,0.0767,-0.0984,0.8120,0.2280,0.1057,-0.4331,-1.2022,2.8228,-1.2835
1,10.200,0.0151,0.1939,0.7865,0.2544,0.0814,-0.4905,-1.0086,-1.3861,-1.3547
0,10.400,0.1011,-0.0884,0.7094,0.0049,0.0534,-0.4650,-1.8626,2.7173,0.4566
1,10.400,0.0383,0.2038,0.6890,-0.0030,0.0231,-0.4084,-1.3517,-1.5338,1.0565
0,10.600,0.0722,-0.0910,0.6439,-0.2651,-0.0533,-0.1776,-1.3617,2.5454,1.6517
1,10.600,0.0120,0.2030,0.6340,-0.2232,-0.0226,-0.1293,-0.1176,-2.9340,1.5617
0,10.800,0.0102,-0.1022,0.6611,-0.2882,-0.0693,0.3022,0.1848,2.6026,2.0625
1,10.800,-0.0364,0.1931,0.6522,-0.2203,-0.0886,0.2578,0.8700,-2.8984,1.3797
0,11.000,-0.0299,-0.1126,0.7563,-0.1054,-0.0371,0.5594,0.7426,3.2418,0.0214
1,11.000,-0.0686,0.1830,0.7360,-0.0877,-0.0660,0.5225,1.1145,-3.0850,0.5494
0,11.200,-0.0306,-0.1174,0.8444,0.0611,-0.0155,0.3176,0.7168,0.2970,-1.8341
1,11.200,-0.0671,0.1795,0.8390,0.0966,0.0119,0.4531,2.0208,-1.2282,-1.2840
0,11.400,-0.0091,-0.1168,0.8768,0.1350,0.0133,0.0293,0.3821,0.1683,-1.4756
1,11.400,-0.0248,0.1822,0.8956,0.2987,0.0116,0.0782,0.8078,-2.0035,-2.4610
0,11.600,0.0203,-0.1196,0.8588,0.1425,-0.0252,-0.2137,-0.0923,2.9732,-1.3692
1,11.600,0.0306,0.1794,0.8658,0.2166,-0.0522,-0.3326,-0.8387,-2.8004,-1.4757
0,11.800,0.0349,-0.1239,0.7852,0.0070,0.0287,-0.4779,-0.5393,3.1151,-0.8536
1,11.800,0.0497,0.1755,0.7691,-0.0007,0.0226,-0.5524,-1.1031,-1.2877,-0.0706
0,12.000,0.0134,-0.1183,0.6912,-0.1905,0.0111,-0.3802,-0.3366,3.0153,1.2321
1,12.000,0.0283,0.1812,0.6781,-0.1789,0.0329,-0.3410,-0.7200,-2.9580,1.2064
0,12.200,-0.0389,-0.1101,0.6564,-0.2894,0.0656,0.0338,0.4191,2.5732,1.9815
1,12.200,-0.0188,0.1890,0.6508,-0.2491,0.0429,0.0632,0.3619,-0.8154,2.7659
0,12.400,-0.0779,-0.1065,0.7129,-0.0896,-0.0151,0.4455,1.2478,0.0924,1.4406
1,12.400,-0.0523,0.1920,0.7059,-0.0733,0.0059,0.4326,1.1979,-0.8794,1.7821
0,12.600,-0.0674,-0.1120,0.8192,0.1691,-0.0380,0.5426,1.1099,3.0452,-0.4671
1,12.600,-0.0399,0.1858,0.8136,0.1826,-0.0683,0.5787,0.8107,-3.1679,-0.1740
0,12.800,-0.0149,-0.1219,0.8998,0.3176,-0.0588,0.2634,0.8014,2.7728,-1.5467
1,12.800,0.0233,0.1751,0.9064,0.3963,-0.0944,0.3205,0.1525,-2.9048,-1.5040
0,13.000,0.0529,-0.1286,0.9102,0.3287,-0.0011,-0.1198,-0.0406,2.8935,-1.5327
1,13.000,0.1086,0.1657,0.9178,0.3931,-0.0424,-0.1632,-1.0400,-0.6595,-2.4615
0,13.200,0.0976,-0.1324,0.8494,0.1167,0.0276,-0.4331,-0.4932,3.1319,-0.8193
1,13.200,0.1595,0.1607,0.8464,0.1026,0.0021,-0.4766,-2.2529,-0.5331,-0.8834
0,13.400,0.0800,-0.1244,0.7563,-0.2639,0.0577,-0.4096,-2.1576,1.1642,1.5311
1,13.400,0.1398,0.1696,0.7515,-0.2641,0.0806,-0.4095,-2.0519,-2.3206,1.0619
0,13.600,0.0056,-0.1030,0.7112,-0.4334,0.1448,-0.0410,0.4132,2.8218,1.6093
1,13.600,0.0622,0.1913,0.7079,-0.4551,0.1231,-0.0203,-0.4721,-0.9615,2.6025
0,13.800,-0.0783,-0.0807,0.7500,-0.3650,0.0766,0.3801,1.2817,0.0330,2.3417
1,13.800,-0.0239,0.2142,0.7499,-0.3661,0.0984,0.3887,0.4437,-2.8753,1.5030
0,14.000,-0.1227,-0.0673,0.8477,-0.0797,0.0165,0.5157,2.2617,-0.2390,-0.3564
1,14.000,-0.0672,0.2275,0.8488,-0.0727,0.0368,0.5226,0.8608,-3.1547,-0.1735
0,14.200,-0.1116,-0.0663,0.9306,0.0032,0.0004,0.0180,0.1922,0.0246,1.0826
1,14.200,-0.0544,0.2286,0.9336,0.0087,0.0207,0.0343,0.2731,-0.0556,2.0597
0,14.400,-0.1058,-0.0645,0.9583,0.0379,-0.0140,0.2432,-0.6556,-0.3498,1.2806
1,14.400,-0.0477,0.2309,0.9656,0.0409,-0.0116,0.2612,-0.4867,-1.0202,1.1677
0,14.600,-0.0987,-0.0617,1.0311,0.0282,-0.0236,0.4664,0.8300,-0.5581,1.0439
1,14.600,-0.0403,0.2340,1.0415,0.0263,-0.0219,0.4810,0.3633,-1.2782,1.0486
0,14.800,-0.0893,-0.0710,1.1480,0.0751,-0.0559,0.6826,0.9716,-0.5036,0.9323
1,14.800,-0.0301,0.2249,1.1605,0.0822,-0.0364,0.6914,0.4489,0.6644,1.0609
0,15.000,-0.0643,-0.0788,1.2762,0.1531,-0.0348,0.5216,0.8397,0.8205,0.9354
1,15.000,-0.0057,0.2176,1.2823,0.1357,-0.0484,0.5114,-0.9377,-1.0929,1.1435
0,15.200,-0.0287,-0.0870,1.3577,0.2128,-0.0395,0.3096,0.6275,-0.3856,0.7299
1,15.200,0.0282,0.2100,1.3601,0.1718,-0.0375,0.3126,0.5098,-1.6861,-0.1910
0,15.400,0.0134,-0.0951,1.4066,0.2066,-0.0600,0.1627,0.3842,0.4640,-1.6876
1,15.400,0.0694,0.2018,1.4038,0.2108,-0.0400,0.0529,-0.6020,-0.6684,0.5446
0,15.600,0.0439,-0.1020,1.3858,0.0627,-0.0321,-0.1903,-1.2135,-0.2346,-0.5524
1,15.600,0.0989,0.1952,1.3826,0.0534,-0.0417,-0.1803,-1.5025,-1.2516,-0.3859
0,15.800,0.0287,-0.1002,1.3494,-0.1827,0.0307,-0.1232,-0.7009,1.5607,0.9066
1,15.800,0.0835,0.1980,1.3494,-0.1710,0.0486,-0.1055,-1.0329,-0.5345,1.0944
0,16.000,-0.0170,-0.0920,1.3535,-0.2303,0.0473,0.1485,0.5717,0.7836,1.7646
1,16.000,0.0404,0.2062,1.3546,-0.2188,0.0332,0.1385,-0.2142,-1.8377,1.0104
0,16.200,-0.0514,-0.0858,1.3970,-0.1080,-0.0042,0.2241,0.9132,-0.4996,-0.4594
1,16.200,0.0066,0.2116,1.3983,-0.1194,0.0182,0.2214,0.6174,-0.4290,0.3590
0,16.400,-0.0606,-0.0840,1.4011,-0.0103,0.0184,-0.0183,0.1582,0.7587,0.2629
1,16.400,-0.0123,0.2156,1.4018,-0.0469,0.0235,-0.0572,0.7702,-0.3764,-0.1282
0,16.600,-0.0517,-0.0861,1.3928,0.1273,-0.0396,-0.0216,0.7295,-0.5243,0.3384
1,16.600,-0.0058,0.2136,1.3922,0.0836,-0.0361,0.0028,0.2620,-0.6120,1.0838
0,16.800,-0.0106,-0.0912,1.4008,0.2380,-0.0425,0.1051,-0.0531,0.1960,0.9508
1,16.800,0.0162,0.2107,1.3974,0.1211,-0.0326,0.0586,0.1830,-0.0944,0.2738
0,17.000,0.0321,-0.0943,1.4036,0.1743,0.0015,-0.0046,-0.4477,1.7801,0.8651
1,17.000,0.0424,0.2093,1.4025,0.1254,0.0160,0.0065,-0.2099,-0.6877,-0.5060
0,17.200,0.0534,-0.0947,1.4045,0.0468,-0.0008,0.0184,-0.4149,-0.1256,1.4245
1,17.200,0.0626,0.2088,1.4032,0.0731,-0.0070,-0.0041,-0.4174,-1.4681,1.3181
0,17.400,0.0554,-0.0947,1.3823,-0.0135,-0.0195,-0.2713,-0.0954,-0.2856,-1.6786
1,17.400,0.0657,0.2082,1.3797,-0.0151,0.0003,-0.2785,-0.2397,0.1103,-1.9255
0,17.600,0.0502,-0.0939,1.2917,-0.0445,-0.0194,-0.6075,-0.2429,-0.3772,-1.7240
1,17.600,0.0603,0.2078,1.2881,-0.0437,0.0012,-0.6104,-0.1408,0.0822,-1.8613
0,17.800,0.0414,-0.0931,1.1340,-0.0409,-0.0201,-0.9446,-0.5142,-0.2262,-1.7628
1,17.800,0.0511,0.2069,1.1305,-0.0578,-0.0615,-0.9349,-1.2760,-2.7067,-1.3776
0,18.000,0.0302,-0.0948,0.9288,-0.0775,-0.0200,-0.9331,-0.4336,2.9577,-1.3842
1,18.000,0.0391,0.2042,0.9238,-0.0847,-0.0485,-0.9900,-0.5681,-3.0323,-1.1553
0,18.200,0.0017,-0.0963,0.7781,-0.2152,0.0597,-0.6531,-0.0993,3.1880,-0.8239
1,18.200,0.0084,0.2033,0.7674,-0.1997,0.0293,-0.5819,0.0472,-1.2981,0.1323
0,18.400,-0.0453,-0.0903,0.6846,-0.2445,0.0094,-0.3251,-0.2634,0.2489,1.8650
1,18.400,-0.0388,0.2095,0.6767,-0.2585,0.0318,-0.3338,-0.4597,-2.9988,1.2837
0,18.600,-0.0949,-0.0847,0.6593,-0.2332,0.0056,0.0584,0.6459,2.7772,1.6499
1,18.600,-0.0940,0.2155,0.6515,-0.2653,0.0269,0.0759,0.3648,-2.5318,2.0757
0,18.800,-0.1198,-0.0823,0.7118,0.0000,-0.0225,0.4065,1.6428,0.0095,1.2951
1,18.800,-0.1197,0.2175,0.7089,0.0122,-0.0003,0.4214,1.9150,-1.0436,1.5007
0,19.000,-0.0855,-0.0869,0.8106,0.3179,-0.0237,0.5231,1.2994,3.0224,-0.1699
1,19.000,-0.0842,0.2123,0.8080,0.3159,-0.0524,0.5145,1.2160,-3.0485,-0.2823
0,19.200,0.0018,-0.0921,0.8884,0.4899,-0.0312,0.2330,0.1233,0.0341,-2.1657
1,19.200,0.0079,0.2075,0.8874,0.5486,-0.0083,0.2442,0.9382,-1.7818,-2.6071
0,19.400,0.0964,-0.1002,0.8924,0.4201,-0.0512,-0.1522,-1.0349,0.1629,-1.9592
1,19.400,0.1181,0.1987,0.8899,0.5063,-0.0328,-0.1907,-1.1677,-1.7337,-2.5461
0,19.600,0.1546,-0.1097,0.8318,0.1493,-0.0391,-0.4005,-1.9750,0.3205,-0.6793
1,19.600,0.1874,0.1880,0.8163,0.1720,-0.0189,-0.4778,-2.8257,-1.4721,-0.8369
0,19.800,0.1426,-0.1046,0.7505,-0.2343,0.0754,-0.3560,-1.0517,2.9943,0.8832
1,19.800,0.1734,0.1928,0.7275,-0.2605,0.0542,-0.3468,-2.2447,-0.8532,1.8647
0,20.000,0.0613,-0.0898,0.7195,-0.4943,0.1115,0.0459,-0.1575,2.7454,1.8139
1,20.000,0.0954,0.2074,0.7009,-0.4537,0.0872,0.0712,-0.4204,-0.9534,2.6890
0,20.200,-0.0371,-0.0752,0.7812,-0.4480,0.0428,0.5001,1.3852,2.4902,1.6529
1,20.200,0.0074,0.2194,0.7591,-0.4034,0.0067,0.4576,0.2320,-3.0300,1.2717
0,20.400,-0.0964,-0.0707,0.8859,-0.1893,0.0068,0.4476,1.1244,2.8059,-1.2165
1,20.400,-0.0524,0.2242,0.8692,-0.2348,-0.0162,0.5467,-0.0207,-3.1904,-0.6621
0,20.600,-0.1232,-0.0717,0.9449,-0.1066,-0.0108,0.1605,0.1331,2.8654,-1.5456
1,20.600,-0.0926,0.2260,0.9562,-0.2087,-0.0286,0.3131,-0.3759,-2.9442,-1.3445
0,20.800,-0.1375,-0.0703,0.9502,-0.0599,0.0295,-0.0559,-0.2089,3.0673,-0.8628
1,20.800,-0.1365,0.2292,0.9695,-0.1840,0.0253,-0.1448,1.0527,-0.5086,-2.5104
0,21.000,-0.1406,-0.0746,0.9103,0.0578,-0.0215,-0.3238,1.0655,2.7910,-1.3010
1,21.000,-0.1444,0.2245,0.9046,0.0827,-0.0539,-0.4436,0.8053,-3.0047,-0.9699
0,21.200,-0.1037,-0.0728,0.8178,0.2944,0.0029,-0.5811,1.2724,-0.1415,-1.3978
1,21.200,-0.1009,0.2270,0.7957,0.3120,0.0251,-0.6109,0.7343,-3.1382,-0.4794
0,21.400,-0.0117,-0.0663,0.7070,0.5665,0.0660,-0.4502,0.0695,3.1025,0.9935
1,21.400,-0.0160,0.2333,0.6935,0.5221,0.0455,-0.4019,0.9336,-1.5047,1.4712
0,21.600,0.1031,-0.0561,0.6574,0.5442,0.0331,-0.0732,-0.5132,-0.0538,2.3787
1,21.600,0.0945,0.2439,0.6478,0.5467,0.0548,-0.0687,-0.0405,-2.8150,1.6406
0,21.800,0.1909,-0.0467,0.6801,0.3232,0.0607,0.2510,-1.5205,2.7140,0.9693
1,21.800,0.1865,0.2529,0.6744,0.3500,0.0347,0.2877,-1.6708,-1.0178,1.5912
0,22.000,0.2178,-0.0419,0.7475,-0.0363,0.0001,0.3690,-2.3075,-0.3631,0.0640
1,22.000,0.2158,0.2581,0.7519,-0.0444,0.0222,0.4196,-1.9356,-2.6188,-0.1125
0,22.200,0.1720,-0.0372,0.8077,-0.3827,0.0469,0.2044,-1.2193,2.8124,-1.1050
1,22.200,0.1653,0.2625,0.8167,-0.4007,0.0226,0.1937,-1.4266,-1.2550,-2.0050
0,22.400,0.0690,-0.0319,0.8072,-0.5876,0.0568,-0.1885,-0.5660,2.8447,-1.4849
1,22.400,0.0680,0.2679,0.8147,-0.5220,0.0360,-0.1861,-0.1035,-1.2838,-2.0943
0,22.600,-0.0470,-0.0299,0.7256,-0.4964,0.0039,-0.4909,2.0431,2.2442,-0.6041
1,22.600,-0.0299,0.2683,0.7433,-0.4473,0.0228,-0.4671,0.5422,-1.2909,-0.8368
0,22.800,-0.1185,-0.0315,0.6530,-0.2843,-0.0157,-0.2329,0.3211,2.7182,1.7679
1,22.800,-0.1131,0.2680,0.6600,-0.3985,0.0113,-0.3281,0.0789,-3.1145,0.9545
0,23.000,-0.1577,-0.0345,0.6347,-0.1227,0.0017,0.0090,0.7495,-0.4284,1.3846
1,23.000,-0.1901,0.2640,0.6280,-0.3461,-0.0087,0.0078,0.7765,-1.8126,2.5940
0,23.200,-0.1723,-0.0380,0.6518,-0.0357,-0.0302,0.1779,0.0214,-0.2599,1.0054
1,23.200,-0.2338,0.2547,0.6684,-0.0637,-0.0736,0.3361,2.0789,-2.3559,0.8632
0,23.400,-0.1519,-0.0318,0.7135,0.2442,0.0989,0.3987,0.9332,3.0111,0.8245
1,23.400,-0.2094,0.2610,0.7461,0.2626,0.0799,0.3958,1.6649,-0.6956,-0.2493
0,23.600,-0.0611,-0.0075,0.8019,0.6207,0.1630,0.4539,1.9257,1.7196,-1.0328
1,23.600,-0.1344,0.2832,0.8189,0.4527,0.1393,0.3327,1.3080,-3.0499,-0.2091
0,23.800,0.0734,0.0329,0.8572,0.6379,0.2052,0.0844,-1.6365,1.7434,-2.2768
1,23.800,-0.0295,0.3143,0.8586,0.5345,0.1875,0.0650,0.9357,-2.7996,-1.5309
0,24.000,0.1725,0.0646,0.8396,0.3530,0.1121,-0.2041,-2.6217,1.8190,-0.9352
1,24.000,0.0665,0.3447,0.8385,0.4039,0.1014,-0.2271,0.0899,-3.1957,-0.9144
0,24.200,0.2069,0.0714,0.7920,0.0327,-0.0216,-0.2306,-1.0114,-0.9062,0.5697
1,24.200,0.1094,0.3544,0.7739,0.0312,0.0016,-0.3501,-1.7257,-2.8362,0.1862
0,24.400,0.1771,0.0613,0.7567,-0.2868,-0.1289,-0.0868,-2.4151,1.6208,1.6115
1,24.400,0.0752,0.3414,0.7287,-0.2835,-0.1591,-0.0741,0.1010,-2.9006,1.6227
0,24.600,0.0950,0.0265,0.7795,-0.4938,-0.1991,0.2901,-0.5521,-0.6685,1.8557
1,24.600,0.0030,0.3097,0.7515,-0.4104,-0.1497,0.2546,-0.4896,-1.4162,0.8622
0,24.800,-0.0160,-0.0232,0.8651,-0.5597,-0.3579,0.4137,0.8828,-1.0613,-1.5101
1,24.800,-0.0840,0.2627,0.8237,-0.4866,-0.3182,0.3851,-0.4934,-1.9712,-0.2027
0,25.000,-0.1190,-0.0653,0.9191,-0.4587,-0.1351,0.1427,0.1600,3.1081,-1.1708
1,25.000,-0.1925,0.2217,0.8801,-0.5318,-0.1813,0.1743,1.0782,-2.9210,-1.1671
0,25.200,-0.1897,-0.0853,0.9182,-0.2635,-0.0779,-0.1210,1.0646,-0.2985,-1.5135
1,25.200,-0.2852,0.1965,0.8787,-0.3669,-0.0904,-0.1579,2.0129,-2.1394,-1.5581
