condition,dominant_anchor,n_segments,mean_speed,max_speed,mean_accel,mean_jerk,mean_altitude,altitude_range,swarm_spread,min_pairwise_dist,boundary_margin,centroid_path_length,heading_change,formation_change
testSong.mp3,happy,19,0.6639772162735778,1.4290943519670112,1.4720429603096188,6.281903141314971,0.8220469254385965,0.503421052631579,0.6954000929231795,0.522054408667176,-0.04023684210526312,1.785375481264163,0.42039575794753126,0.22605229147574915
testSong.mp3,sad,5,0.4517293224897765,1.1493836462013303,1.594814887723325,7.871892471810036,0.7591024,0.45892,0.5189425420596869,0.40488670394364945,0.03518000000000001,1.215084137899766,0.532148491402226,0.17532580024392658
testSong.mp3,sleepy,1,0.5951436020481922,0.8667350575579599,1.3031687761769426,6.66752221058246,0.705495,0.3244,0.7002051701951081,0.5239213776894391,-0.014499999999999957,1.764933811089532,0.306343876963715,0.11176451946363786
testSong.mp3,brave,14,0.5284169295619893,1.130395074364409,2.385119200922816,13.605709250065553,0.7570721964285714,0.3219714285714286,0.44378601401858503,0.42190683323464584,0.08190714285714287,1.5072527205426796,0.7683396522404142,0.09752258413166943
testSong.mp3,grumpy,8,0.40614852920823397,0.7768106707547293,0.9751029629708944,4.1038827050095605,0.7551108020833333,0.36297499999999994,0.7180108967839256,0.6088633011300324,0.006562500000000027,1.1260348562178242,0.3488385791306799,0.14489286600800555
testSong.mp3,scared,14,0.7069344628742782,1.6437766285832216,2.3755074259972884,13.327553559844954,0.7612797738095238,0.48765,0.8167837963425865,0.6103773256491215,-0.09317142857142856,1.6388392695094187,0.5398717587343934,0.31891081760105183
