condition,segment_idx,start_s,end_s,dominant_anchor,phrase_index,section_index,section_role,motion_mode,height_level,speed_level,vertical_trend,transition_style,weight_happy,weight_sad,weight_sleepy,weight_brave,weight_grumpy,weight_scared,weight_shy,mean_speed,max_speed,mean_accel,mean_jerk,mean_altitude,altitude_range,swarm_spread,min_pairwise_dist,boundary_margin,centroid_path_length,heading_change,formation_change,z_mean_speed,z_max_speed,z_mean_accel,z_mean_jerk,z_mean_altitude,z_altitude_range,z_swarm_spread,z_min_pairwise_dist,z_boundary_margin,z_centroid_path_length,z_heading_change,z_formation_change
testSong.mp3,0,1.6253968253968254,4.806530612244898,happy,0,0,buildup,advance,0.5,0.6,rise,smooth,0.5806030835290422,0.1654296702647457,8.428321767812611e-05,0.05125714478255743,0.21801825881692438,0.0,0.020511851078448055,0.5865269608913168,1.377838898420276,1.2297169273447086,5.598955850410684,0.88382375,0.5987,0.6698658274870477,0.453728520152745,-0.13460000000000005,1.4740413292407366,0.4314107624165688,0.22649151982930427,-0.023302064210056136,0.19400905344667202,-0.9682308832611182,-0.8273491974753527,2.552242112688487,1.3088956741077284,0.09712108368374534,-0.5969002765235234,-1.2612116915703058,-0.19984773903129174,-0.4073966602828959,0.2232263683480608
testSong.mp3,1,4.806530612244898,7.918004535147392,happy,1,0,peak,hold,0.6,0.5,hold,drift,0.5579811787651561,0.1654296702647457,0.0,0.13946637612869175,0.18918794337097097,0.0,0.05569510592538689,0.754332700387577,1.4595731088232615,1.5497460717977394,5.515470696450823,0.8501826666666665,0.5269999999999999,0.6838650018390265,0.5757467238291504,0.006900000000000128,2.0036496030179602,0.35251712241469535,0.2148818297125041,0.9903091208241712,0.37900003130595433,-0.45296147626654343,-0.8453747360270794,1.745923522321017,0.7419909772464088,0.1833129515123396,0.4833269193859066,0.1898298178053659,1.11789015678869,-0.7487140448900879,0.12079766999089259
testSong.mp3,2,7.918004535147392,11.029478458049887,happy,2,0,release,retreat,0.4,0.7,fall,snap,0.5771008226128451,0.1654296702647457,0.0,0.1218896352335555,0.1975135746414267,0.0,0.04981551942171392,0.6899321848547388,1.622983123756991,1.5018365931475417,5.771518669026197,0.80226625,0.5006,0.6566923934124101,0.4749638828374216,-0.06459999999999999,1.9591931060976282,0.3898374687444957,0.24903209207913674,0.6013052460937118,0.7488497956279739,-0.5300991028902015,-0.7900906240403199,0.5974498789694573,0.5332561934648363,0.016013236887811907,-0.4089036039301238,-0.5433819696176769,1.0072763057445728,-0.5872551110442216,0.42209485256668994
testSong.mp3,3,11.029478458049887,14.140952380952381,happy,3,0,stable,sweep_left,0.3,0.4,hold,smooth,0.5539652241871635,0.16542883066432415,6.42263489491336e-05,0.10707756819768213,0.20838006342372953,0.0,0.058685574427287376,0.7001091774493299,1.3910136268203845,1.508291629021041,7.351432385224899,0.7736746666666666,0.5044000000000001,0.7608919179937346,0.5249313574173293,-0.020000000000000018,1.8660962385730202,0.3975988461257734,0.23066421757266975,0.6627781942470607,0.22382772885504792,-0.5197060416196367,-0.448966552885902,-0.08784092873958732,0.5633013517364267,0.6575619043094981,0.033458464399249835,-0.08602188963071698,0.7756385531007916,-0.55367708081689,0.2600407875264273
testSong.mp3,4,14.140952380952381,17.252426303854875,happy,4,1,buildup,advance,0.5,0.6,rise,surge,0.4058194558831628,0.34560850618897293,0.0,0.03756497793981831,0.19385694168462003,0.0,0.038506071937211214,0.5901758089575235,0.9078694950266806,1.5067105330127002,5.639257543552054,0.7574474999999999,0.48929999999999996,0.43456777606814084,0.40058185181058814,0.0050000000000001155,1.8065223897447948,0.29409594921555043,0.09016027984973643,-0.001261618969623598,-0.8696838490610048,-0.5222517172768076,-0.8186475338985103,-0.47677805132505546,0.443911380709844,-1.3515913930886743,-1.067407748240041,0.1703458682095087,0.6274106607362832,-1.001461440517193,-0.979581916458654
testSong.mp3,5,17.252426303854875,20.36390022675737,happy,5,1,peak,hold,0.6,0.5,hold,drift,0.5535387984531893,0.16542883066432415,0.0,0.12830797001357686,0.19670932112842793,0.0,0.05867429742594265,0.7281097559853699,1.4411665101576572,1.6204888964668118,6.422225941922096,0.8257426666666667,0.4225,0.7060854227332298,0.41956765842948385,-0.040899999999999936,1.8911138738082305,0.40947328216090745,0.3091517027779255,0.8319124543549635,0.33733993977971216,-0.3390605583402888,-0.6495943983387633,1.1601389875805865,-0.08425087522231899,0.3201224184605228,-0.8993263962116287,-0.3003453351851437,0.8378858548246031,-0.5023047338051271,0.9525115482462353
testSong.mp3,6,20.36390022675737,23.49859410430839,sleepy,6,1,release,retreat,0.4,0.7,fall,snap,0.03155987637598297,0.1439970882683063,0.18186936103714463,0.12259677174313535,0.0819136490457007,0.0,0.044242578231158465,0.5951436020481922,0.8667350575579599,1.3031687761769426,6.66752221058246,0.705495,0.3244,0.7002051701951081,0.5239213776894391,-0.014499999999999957,1.764933811089532,0.306343876963715,0.11176451946363786,0.02874576133067719,-0.9627843974545353,-0.8499682461030982,-0.5966317200947019,-1.7219896323848933,-0.8598903558652111,0.2839181440639472,0.024517113547392038,-0.029620982905867007,0.523932582993143,-0.9484732571127753,-0.7889744049415243
testSong.mp3,7,23.49859410430839,26.610068027210886,happy,7,1,stable,sweep_right,0.3,0.4,hold,smooth,0.41999061325484055,0.34560850618897293,0.0,0.04805913227289582,0.12277016450485427,0.0,0.039015519366438704,0.6023115688310823,1.1986233353309954,1.6781420420759343,9.047812365685283,0.8001912499999999,0.5219000000000001,0.8034475116111027,0.5159279116310728,-0.021499999999999853,1.6628824274807172,0.45889975232726,0.2091468382855329,0.0720430366616747,-0.211613783062396,-0.24623494334776314,-0.08269588935131227,0.5477157173660845,0.7016672121976976,0.9195735064378113,-0.04624904400665505,-0.10140395510112875,0.2700147683353526,-0.2884711025118536,0.07019961775656774
testSong.mp3,8,26.610068027210886,29.698321995464852,sad,8,2,buildup,advance,0.5,0.7,rise,smooth,0.021954247778021144,0.1977415441769056,0.0004668928031011918,0.09285769487281194,0.1348370914871515,0.06100585711412809,0.03148030068104467,0.5319976930141151,1.2155521913928664,1.59299743707942,5.905088338365296,0.7902640000000001,0.5553999999999999,0.49882437415689707,0.4122014070815383,-0.00550000000000006,1.3274608351337167,0.49524419923176316,0.16335500463551622,-0.3526798077722246,-0.17329830143623268,-0.3833237394332715,-0.7612511824173114,0.30977670253376505,0.9665390022235559,-0.9559683320187687,-0.9645398217350694,0.0626714099166127,-0.5645600772567457,-0.13123420024513852,-0.3338075408300168
testSong.mp3,9,29.698321995464852,32.833015873015874,happy,9,2,peak,advance,0.7,0.8,hold,surge,0.4779386033163652,0.34560850618897293,0.0,0.024475976338731276,0.13976246628786151,0.0,0.018138362226088986,0.7941555538291152,1.600916955997406,1.823569677632161,8.449452134896994,0.8081050000000001,0.5698,0.7746643437437948,0.4217338852878673,-0.12369999999999992,2.0317410659411514,0.5047371770523149,0.34262823868174647,1.2308544668266028,0.6989069145341658,-0.012086232730321632,-0.21188970281759603,0.7373946192401523,1.0803943388316875,0.7423576979814672,-0.8801487891462023,-1.1494353491519664,1.187785562649517,-0.09016475077154516,1.2478646510110898
