condition,dominant_anchor,n_segments,mean_speed,max_speed,mean_accel,mean_jerk,mean_altitude,altitude_range,swarm_spread,min_pairwise_dist,boundary_margin,centroid_path_length,heading_change,formation_change
carmen.mp3,happy,3,0.7116089279765487,1.6079725823846698,1.9751553101542516,10.020995543529335,0.8093203703703704,0.545,0.7537840159399101,0.6062258974493601,-0.05883333333333337,1.900335785949995,0.5255709978488239,0.2723657589772189
carmen.mp3,brave,12,0.8434717682140382,1.7738255501123588,2.567192904417252,13.27616810601695,0.7838856101364522,0.492175,0.6867720421493352,0.5638037873584457,-0.08731666666666665,2.9727876933291615,0.4977477574997687,0.2212267133726029
carmen.mp3,grumpy,1,0.8052968517610075,2.01520200972508,1.6149193530692871,6.066953196340362,0.776584210526316,0.361,0.6532436118818139,0.547198400947956,-0.18510000000000004,2.7579663324438988,0.3837544599374653,0.3242134535005877
carmen.mp3,scared,17,0.8729159424291671,1.9741573358524467,2.774640266804341,14.481656983091472,0.7832078015135879,0.5284,0.8046986359183331,0.6318244069441188,-0.13124705882352938,2.6880459888571866,0.5366859696021775,0.33380989691108903
